,지점,지점명,일시,평균기온(°C),평균 풍속(m/s),상대습도
1688,605,영동,2021,12.7,1.4,74.69166666666666
1689,606,대산,2012,11.8,3.0,
1690,606,대산,2013,12.1,3.1,
1691,606,대산,2014,12.9,3.0,
1692,606,대산,2015,13.1,3.0,
1693,606,대산,2016,13.3,3.0,75.4
1694,606,대산,2017,12.8,3.0,72.71666666666667
1695,606,대산,2018,12.5,3.1,71.94166666666666
1696,606,대산,2020,13.4,3.0,71.54166666666667
1697,607,근흥,2012,12.0,2.8,
1698,607,근흥,2013,12.3,2.9,
1699,607,근흥,2014,13.0,2.4,
1700,607,근흥,2015,13.2,2.6,
1701,607,근흥,2016,13.0,2.6,
1702,607,근흥,2017,12.5,2.7,
1703,607,근흥,2018,12.7,2.5,
1704,607,근흥,2019,13.1,2.5,
1705,607,근흥,2020,13.1,2.7,
1706,607,근흥,2021,13.5,2.6,
1707,608,홍북,2012,11.5,1.8,77.18333333333334
1708,608,홍북,2013,11.7,2.2,81.46666666666667
1709,608,홍북,2014,11.9,2.0,82.30833333333334
1710,608,홍북,2015,12.2,2.0,78.30909090909091
1711,608,홍북,2016,12.7,1.9,76.19166666666666
1712,608,홍북,2017,12.1,2.0,74.39166666666667
1713,608,홍북,2018,12.1,1.8,74.61666666666666
1714,608,홍북,2019,,1.8,75.87272727272727
1715,608,홍북,2020,12.3,1.8,77.53333333333333
1716,608,홍북,2021,12.8,1.6,77.10000000000001
1717,609,삽시도,2012,11.8,3.5,
1718,609,삽시도,2013,12.1,,
1719,609,삽시도,2014,12.7,2.6,
1720,609,삽시도,2015,13.0,2.4,
1721,609,삽시도,2017,12.2,2.5,
1722,609,삽시도,2018,12.4,,
1723,609,삽시도,2019,12.9,2.2,
1724,609,삽시도,2020,12.8,2.3,
1725,609,삽시도,2021,13.3,2.3,
1726,610,홍성죽도,2012,11.3,1.9,70.74285714285715
1727,610,홍성죽도,2013,11.7,1.8,73.625
1728,610,홍성죽도,2014,12.2,1.6,70.05
1729,610,홍성죽도,2015,12.6,1.7,67.85000000000001
1730,610,홍성죽도,2016,12.8,1.7,71.73333333333333
1731,610,홍성죽도,2020,13.5,4.2,75.925
1732,610,홍성죽도,2021,14.0,4.1,74.75
1733,611,세종연서,2012,11.2,1.3,74.75555555555555
1734,611,세종연서,2013,11.5,1.2,80.06666666666666
1735,611,세종연서,2014,12.0,1.1,73.075
1736,611,세종연서,2015,12.7,1.2,68.35000000000001
1737,611,세종연서,2016,12.9,1.1,68.39999999999999
1738,611,세종연서,2017,12.2,1.2,67.10000000000001
1739,611,세종연서,2018,12.1,1.1,72.85833333333333
1740,611,세종연서,2019,12.7,1.2,70.65833333333333
1741,611,세종연서,2020,12.6,1.3,70.20833333333333
1742,611,세종연서,2021,13.0,1.5,69.00833333333334
1743,612,공주,2012,11.9,1.6,69.50833333333334
1744,612,공주,2013,12.3,1.5,69.76666666666667
1745,612,공주,2014,12.6,1.0,69.53333333333333
1746,612,공주,2015,13.1,1.0,68.49166666666666
1747,612,공주,2017,12.4,1.2,69.55
1748,612,공주,2018,12.4,1.3,70.26666666666667
1749,612,공주,2019,12.7,1.1,68.825
1750,612,공주,2020,12.6,,72.05
1751,612,공주,2021,13.0,1.2,71.98333333333333
1752,614,서천,2012,11.6,1.7,72.23333333333333
1753,614,서천,2013,11.9,1.6,74.48333333333333
1754,614,서천,2014,12.2,1.6,76.83333333333333
1755,614,서천,2015,12.7,1.6,78.225
1756,614,서천,2016,13.9,1.6,77.49090909090908
1757,614,서천,2017,13.1,1.6,73.70833333333333
1758,614,서천,2018,13.3,1.8,73.44166666666666
1759,614,서천,2019,13.6,1.7,74.11666666666666
1760,614,서천,2020,13.1,1.7,74.73333333333333
1761,614,서천,2021,13.1,1.7,74.73333333333333
1762,615,논산,2012,11.7,2.3,75.96666666666667
1763,615,논산,2013,12.0,2.0,76.8
1764,615,논산,2014,12.8,1.7,72.08333333333333
1765,615,논산,2015,13.2,1.7,68.93333333333334
1766,615,논산,2016,13.5,1.6,70.575
1767,615,논산,2017,12.7,1.6,69.71666666666667
1768,615,논산,2018,12.9,1.7,72.26666666666667
1769,615,논산,2019,13.3,1.5,72.89166666666667
1770,615,논산,2020,13.1,1.6,73.55833333333334
1771,615,논산,2021,13.6,1.7,72.13333333333334
1772,616,당진,2012,11.4,1.7,76.81818181818181
1773,616,당진,2013,11.7,1.7,79.59166666666667
1774,616,당진,2014,12.4,1.5,72.81666666666666
1775,616,당진,2015,12.7,1.6,73.00833333333334
1776,616,당진,2016,12.6,1.5,75.24166666666666
1777,616,당진,2017,12.1,1.6,73.84166666666667
1778,616,당진,2018,12.0,1.5,75.575
1779,616,당진,2019,12.5,1.4,74.99166666666666
1780,616,당진,2020,12.4,1.6,73.33333333333333
1781,616,당진,2021,12.8,1.5,74.33333333333333
1782,617,성거,2012,12.2,1.1,
1783,617,성거,2013,12.5,1.1,72.1
1784,617,성거,2014,12.9,0.8,69.54166666666667
1785,617,성거,2015,13.0,0.8,72.49166666666666
1786,617,성거,2016,13.3,0.9,73.60000000000001
1787,617,성거,2017,12.5,0.9,72.7
1788,617,성거,2018,12.5,0.8,76.18333333333334
1789,617,성거,2019,12.9,0.8,80.13333333333334
1790,617,성거,2020,12.7,0.9,73.60000000000001
1791,617,성거,2021,13.3,0.9,69.04166666666667
1792,618,청양,2012,11.1,1.1,73.7
1793,618,청양,2013,11.4,1.0,75.25833333333334
1794,618,청양,2014,11.3,0.8,76.40833333333333
1795,618,청양,2015,11.6,0.8,74.59166666666667
1796,618,청양,2016,11.8,0.8,73.33333333333333
1797,618,청양,2017,11.0,0.8,71.96666666666667
1798,618,청양,2018,11.1,0.9,75.375
1799,618,청양,2019,11.4,0.8,77.59166666666667
1800,618,청양,2020,11.6,0.7,77.66666666666667
1801,618,청양,2021,12.1,0.7,77.30833333333332
1802,619,음성,2012,10.1,,78.95
1803,619,음성,2013,10.7,2.2,83.3
1804,619,음성,2014,11.2,2.1,80.77499999999999
1805,619,음성,2015,11.7,2.1,81.50833333333334
1806,619,음성,2016,11.8,2.0,82.125
1807,619,음성,2017,11.1,2.1,79.45833333333333
1808,619,음성,2018,11.0,1.9,72.625
1809,619,음성,2019,11.6,1.9,73.06666666666666
1810,619,음성,2020,11.3,2.2,74.95
1811,619,음성,2021,11.1,2.1,74.825
1812,620,엄정,2012,10.9,1.6,
1813,620,엄정,2013,11.3,1.4,
1814,620,엄정,2014,11.5,1.4,
1815,620,엄정,2015,12.1,1.5,
1816,620,엄정,2016,12.2,1.4,
1817,620,엄정,2017,11.3,1.5,
1818,620,엄정,2018,11.3,1.6,
1819,620,엄정,2019,12.0,1.5,
1820,620,엄정,2020,11.7,1.6,73.15
1821,620,엄정,2021,11.7,1.6,76.08333333333333
1822,621,수산,2012,10.9,1.3,
1823,621,수산,2013,11.2,1.4,
1824,621,수산,2014,11.2,1.3,
1825,621,수산,2015,12.3,1.3,
1826,621,수산,2016,12.2,1.3,
1827,621,수산,2017,11.4,1.4,
1828,621,수산,2018,11.4,1.4,
1829,621,수산,2019,12.0,1.4,
1830,621,수산,2020,11.8,1.4,
1831,621,수산,2021,12.0,1.5,79.3
1832,622,수안보,2012,10.1,1.5,
1833,622,수안보,2013,10.6,1.3,
1834,622,수안보,2014,10.9,1.3,
1835,622,수안보,2015,11.5,1.4,
1836,622,수안보,2016,11.5,1.3,
1837,622,수안보,2017,10.6,1.4,
1838,622,수안보,2018,10.5,1.4,
1839,622,수안보,2019,11.1,1.4,
1840,622,수안보,2020,11.1,1.5,
1841,622,수안보,2021,11.3,1.5,80.28
1842,623,증평,2012,11.6,1.7,68.89999999999999
1843,623,증평,2013,12.0,1.5,70.35833333333333
1844,623,증평,2014,12.5,1.6,66.26666666666667
1845,623,증평,2015,13.0,1.6,65.43333333333334
1846,623,증평,2016,13.1,1.6,64.73333333333333
1847,623,증평,2017,12.2,1.6,62.75
1848,623,증평,2018,12.2,1.6,69.15833333333333
1849,623,증평,2019,12.8,1.5,71.175
1850,623,증평,2020,12.6,1.5,72.98333333333333
1851,623,증평,2021,13.0,1.5,73.23333333333333
1852,624,상당,2012,10.1,1.4,70.35833333333333
1853,624,상당,2013,10.6,1.3,73.99166666666666
1854,624,상당,2014,11.0,1.2,75.88333333333334
1855,624,상당,2015,11.6,1.2,73.96666666666667
1856,624,상당,2016,11.6,1.2,73.28333333333335
1857,624,상당,2017,10.8,1.3,70.075
1858,624,상당,2018,10.8,1.3,71.27499999999999
1859,624,상당,2019,11.2,1.3,71.89166666666667
1860,624,상당,2020,11.1,1.4,73.80833333333334
1861,624,상당,2021,11.3,1.4,74.94166666666666
1862,625,속리산,2012,9.7,1.4,74.94999999999999
1863,625,속리산,2013,10.1,1.2,74.24166666666666
1864,625,속리산,2014,10.5,1.2,72.52499999999999
1865,625,속리산,2015,11.0,1.3,72.91666666666667
1866,625,속리산,2016,11.3,1.2,73.33333333333333
1867,625,속리산,2017,10.4,1.2,67.825
1868,625,속리산,2018,10.5,1.2,66.52499999999999
1869,625,속리산,2019,11.0,1.2,67.99166666666666
1870,625,속리산,2020,10.8,1.3,71.89999999999999
1871,625,속리산,2021,11.2,1.3,75.14166666666667
1872,626,옥천청산,2012,10.8,0.9,
1873,626,옥천청산,2013,11.4,0.8,
1874,626,옥천청산,2014,11.5,0.8,
1875,626,옥천청산,2015,12.1,0.8,
1876,626,옥천청산,2016,12.4,0.8,
1877,626,옥천청산,2017,11.4,0.8,
1878,626,옥천청산,2018,11.5,0.8,
1879,626,옥천청산,2019,12.0,0.8,
1880,626,옥천청산,2020,11.8,0.8,71.2
1881,626,옥천청산,2021,11.9,1.0,75.01818181818182
1882,627,태안,2012,12.2,2.2,69.325
1883,627,태안,2013,12.3,2.0,72.375
1884,627,태안,2014,12.9,1.9,70.05
1885,627,태안,2015,13.4,2.0,67.52
1886,627,태안,2016,13.6,2.0,63.791666666666664
1887,627,태안,2017,12.8,2.0,69.73333333333333
1888,627,태안,2018,12.6,1.9,74.9
1889,627,태안,2019,13.0,1.7,74.63333333333334
1890,627,태안,2020,12.8,1.7,76.825
1891,627,태안,2021,13.4,1.8,75.96666666666667
1892,628,예산,2012,11.8,2.1,65.6
1893,628,예산,2013,12.1,2.1,66.02499999999999
1894,628,예산,2014,12.7,2.0,64.53333333333333
1895,628,예산,2015,13.2,1.9,64.075
1896,628,예산,2016,13.2,1.9,66.46666666666667
1897,628,예산,2017,12.4,2.0,64.0
1898,628,예산,2018,12.6,1.8,70.8
1899,628,예산,2019,13.1,1.7,72.96666666666667
1900,628,예산,2020,13.0,1.8,73.00833333333334
1901,628,예산,2021,13.5,,73.39999999999999
1902,629,세종전의,2012,11.2,1.7,
1903,629,세종전의,2013,11.4,1.3,
1904,629,세종전의,2014,11.9,1.3,
1905,629,세종전의,2015,12.2,1.3,
1906,629,세종전의,2016,12.4,1.3,
1907,629,세종전의,2017,11.7,1.4,
1908,629,세종전의,2018,11.6,1.3,
1909,629,세종전의,2019,12.1,1.2,
1910,629,세종전의,2020,11.9,1.4,70.55000000000001
1911,629,세종전의,2021,12.2,1.4,74.42727272727274
1912,630,노은,2012,10.2,1.9,
1913,630,노은,2013,10.6,1.7,
1914,630,노은,2014,11.1,1.7,
1915,630,노은,2015,11.6,1.8,
1916,630,노은,2016,11.8,1.7,73.675
1917,630,노은,2017,11.0,1.7,72.25
1918,630,노은,2018,11.1,1.6,73.39999999999999
1919,630,노은,2019,11.6,1.4,73.60833333333333
1920,630,노은,2020,11.5,1.5,74.65833333333333
1921,630,노은,2021,11.7,1.5,75.61666666666666
1922,631,송도,2012,11.8,3.2,
1923,631,송도,2013,11.8,3.0,
1924,631,송도,2014,12.7,2.9,
1925,631,송도,2015,13.1,2.9,
1926,631,송도,2016,13.2,2.9,
1927,631,송도,2017,12.5,2.9,
1928,631,송도,2018,11.7,2.7,
1929,631,송도,2019,12.7,2.7,
1930,631,송도,2020,12.8,3.0,74.11
1931,631,송도,2021,13.1,2.7,74.925
1932,632,유구,2012,11.6,1.6,
1933,632,유구,2013,12.0,1.5,
1934,632,유구,2014,12.5,1.5,
1935,632,유구,2015,12.5,1.5,
1936,632,유구,2016,12.5,1.5,
1937,632,유구,2017,11.6,1.5,
1938,632,유구,2018,11.8,1.6,
1939,632,유구,2019,12.3,1.5,81.0
1940,632,유구,2020,12.6,1.5,78.44166666666666
1941,632,유구,2021,12.1,1.4,78.47500000000001
1942,633,정안,2012,11.5,1.4,
1943,633,정안,2013,11.9,1.2,
1944,633,정안,2014,12.3,1.2,
1945,633,정안,2015,12.5,1.2,
1946,633,정안,2016,12.6,1.2,
1947,633,정안,2017,11.8,1.3,
1948,633,정안,2018,11.8,1.2,
1949,633,정안,2019,12.3,1.1,
1950,633,정안,2020,12.2,1.3,72.33333333333333
1951,633,정안,2021,12.4,1.4,74.22500000000001
1952,634,아산,2012,11.8,2.4,65.14999999999999
1953,634,아산,2013,12.0,2.3,66.61666666666666
1954,634,아산,2014,12.7,2.2,62.041666666666664
1955,634,아산,2015,13.1,2.2,62.291666666666664
1956,634,아산,2016,13.3,2.2,64.01666666666667
1957,634,아산,2017,12.8,2.3,62.78333333333333
1958,634,아산,2018,12.7,2.2,64.27499999999999
1959,634,아산,2019,12.9,,64.46666666666667
1960,634,아산,2020,12.9,2.3,68.23333333333333
1961,634,아산,2021,13.3,2.2,70.05833333333334
1962,635,양화,2012,11.6,1.6,
1963,635,양화,2013,12.1,1.5,
1964,635,양화,2014,12.5,1.4,
1965,635,양화,2015,12.9,1.3,
1966,635,양화,2016,13.3,1.3,76.55454545454546
1967,635,양화,2017,12.3,1.4,74.68333333333334
1968,635,양화,2018,12.6,1.4,75.20833333333333
1969,635,양화,2019,12.8,1.3,77.05833333333334
1970,635,양화,2020,12.6,,79.71818181818182
1971,635,양화,2021,13.1,1.2,81.5
1972,636,계룡,2012,10.8,1.3,71.45
1973,636,계룡,2013,11.0,1.3,75.91818181818182
1974,636,계룡,2014,11.3,1.2,72.5
1975,636,계룡,2015,11.8,1.2,73.375
1976,636,계룡,2016,12.0,1.2,73.04166666666667
1977,636,계룡,2017,11.2,1.2,71.625
1978,636,계룡,2018,11.3,1.2,72.425
1979,636,계룡,2020,11.5,,72.97500000000001
1980,636,계룡,2021,11.9,1.2,74.125
1981,637,신평,2012,11.7,1.9,
1982,637,신평,2013,11.9,1.9,
1983,637,신평,2014,12.6,1.9,
1984,637,신평,2015,12.9,2.1,
1985,637,신평,2016,13.1,2.0,
1986,637,신평,2017,12.6,2.1,
1987,637,신평,2018,12.5,2.0,
1988,637,신평,2019,12.8,1.9,79.07142857142857
1989,637,신평,2020,12.7,2.0,76.78333333333333
1990,637,신평,2021,13.2,1.9,79.2
1991,638,영춘,2012,11.0,1.5,
1992,638,영춘,2013,11.4,1.4,
1993,638,영춘,2014,11.4,1.3,72.61666666666666
1994,638,영춘,2015,11.9,1.3,73.75833333333334
1995,638,영춘,2016,12.0,1.3,74.34166666666667
1996,638,영춘,2017,11.1,1.3,74.175
1997,638,영춘,2018,11.0,1.3,76.05
1998,638,영춘,2019,11.5,1.1,76.95
1999,638,영춘,2020,11.6,,73.89999999999999
2000,638,영춘,2021,11.9,1.3,71.02499999999999
2001,639,덕산,2012,10.3,1.4,
2002,639,덕산,2013,10.7,1.2,
2003,639,덕산,2014,11.0,1.1,
2004,639,덕산,2015,11.6,1.3,
2005,639,덕산,2016,11.8,1.3,
2006,639,덕산,2017,11.0,1.3,
2007,639,덕산,2018,11.0,1.3,
2008,639,덕산,2019,11.5,1.2,
2009,639,덕산,2020,11.2,1.4,64.85
2010,639,덕산,2021,11.4,1.4,71.73333333333333
2011,640,청천,2012,9.8,1.6,
2012,640,청천,2013,10.4,1.5,
2013,640,청천,2014,10.6,1.3,
2014,640,청천,2015,11.1,1.4,
2015,640,청천,2016,11.3,1.4,
2016,640,청천,2017,10.5,1.3,
2017,640,청천,2018,10.5,1.4,
2018,640,청천,2019,11.0,1.3,
2019,640,청천,2020,10.8,,
2020,640,청천,2021,11.2,1.4,79.15
2021,641,가덕,2012,11.2,1.3,
2022,641,가덕,2013,11.7,1.2,
2023,641,가덕,2014,12.2,1.2,
2024,641,가덕,2015,12.6,1.1,
2025,641,가덕,2016,12.8,1.2,
2026,641,가덕,2017,12.1,1.2,
2027,641,가덕,2018,12.1,1.2,
2028,641,가덕,2019,12.7,1.1,
2029,641,가덕,2020,12.4,1.4,
2030,641,가덕,2021,12.6,1.8,80.02000000000001
2031,642,오월드,2012,12.8,1.3,
2032,642,오월드,2013,13.4,1.2,
2033,642,오월드,2014,13.8,1.2,
2034,642,오월드,2015,14.2,1.2,
2035,642,오월드,2016,14.4,1.2,66.07272727272726
2036,642,오월드,2017,13.7,1.2,63.666666666666664
2037,642,오월드,2018,13.7,1.2,64.325
2038,642,오월드,2019,14.2,1.1,63.1
2039,642,오월드,2020,13.9,1.3,64.85000000000001
2040,642,오월드,2021,14.1,1.4,65.55
2041,643,세천,2012,10.7,1.1,
2042,643,세천,2013,11.2,0.9,
2043,643,세천,2014,12.3,1.0,
2044,643,세천,2015,13.1,1.0,
2045,643,세천,2016,12.5,1.0,
2046,643,세천,2017,12.0,0.9,
2047,643,세천,2018,12.0,0.9,
2048,643,세천,2019,12.4,0.8,
2049,643,세천,2020,12.1,0.9,
2050,643,세천,2021,12.6,1.1,80.9
2051,644,연무,2012,11.6,1.7,
2052,644,연무,2013,12.1,1.4,
2053,644,연무,2014,12.4,1.4,
2054,644,연무,2015,12.9,1.3,
2055,644,연무,2016,13.2,1.3,
2056,644,연무,2017,12.4,1.3,
2057,644,연무,2018,12.6,1.4,
2058,644,연무,2020,12.8,1.3,
2059,644,연무,2021,13.3,1.3,
2060,645,서부,2012,11.5,1.7,
2061,645,서부,2013,11.8,1.6,
2062,645,서부,2014,12.0,1.5,
2063,645,서부,2015,12.5,1.6,
2064,645,서부,2016,12.7,1.5,
2065,645,서부,2017,11.9,1.5,
2066,645,서부,2018,12.0,1.5,
2067,645,서부,2019,12.3,1.4,
2068,645,서부,2020,12.4,1.6,
2069,645,서부,2021,12.8,1.5,
2070,646,춘장대,2012,11.7,2.4,
2071,646,춘장대,2013,12.2,3.8,
2072,646,춘장대,2014,12.5,3.6,
2073,646,춘장대,2015,12.8,3.7,
2074,646,춘장대,2016,13.2,3.7,
2075,646,춘장대,2017,,3.7,
2076,646,춘장대,2018,12.6,3.6,
2077,646,춘장대,2019,13.0,3.3,
2078,646,춘장대,2020,12.9,3.8,70.25
2079,646,춘장대,2021,13.4,3.8,78.80909090909091
2080,647,가곡,2012,11.3,1.4,
2081,647,가곡,2013,11.9,1.3,
2082,647,가곡,2014,12.0,1.3,
2083,647,가곡,2015,12.4,1.3,
2084,647,가곡,2016,12.7,1.2,83.525
2085,647,가곡,2017,12.1,1.2,75.03333333333333
2086,647,가곡,2018,12.1,1.3,76.02499999999999
2087,647,가곡,2019,12.5,1.2,75.53333333333333
2088,647,가곡,2020,12.2,,76.575
2089,647,가곡,2021,12.4,1.4,77.35000000000001
2090,648,장동,2012,11.5,1.2,
2091,648,장동,2013,12.1,1.0,75.8
2092,648,장동,2014,12.0,1.0,74.825
2093,648,장동,2015,12.4,1.0,77.125
2094,648,장동,2016,12.6,1.0,78.30833333333334
2095,648,장동,2017,11.6,0.9,74.41666666666667
2096,648,장동,2018,11.5,0.9,75.70833333333333
2097,648,장동,2019,11.9,0.8,76.425
2098,648,장동,2020,12.4,,74.81818181818181
2099,648,장동,2021,13.0,1.0,70.66666666666667
2100,649,부평,2012,12.0,1.1,
2101,649,부평,2013,11.9,1.0,
2102,649,부평,2014,12.8,0.5,
2103,649,부평,2015,12.3,0.6,
2104,649,부평,2016,12.1,0.5,
2105,649,부평,2017,11.8,0.5,
2106,649,부평,2019,12.3,0.5,
2107,649,부평,2020,12.3,1.2,71.16
2108,649,부평,2021,12.8,,72.075
2109,650,양지,2012,9.1,1.9,
2110,650,양지,2013,9.6,1.3,
2111,650,양지,2014,10.4,1.2,
2112,650,양지,2015,10.5,1.2,
2113,650,양지,2016,10.5,1.2,
2114,650,양지,2017,9.7,1.1,
2115,650,양지,2018,9.5,1.1,
2116,650,양지,2019,10.2,1.1,
2117,650,양지,2020,10.2,1.2,74.53333333333333
2118,650,양지,2021,10.8,1.2,74.41666666666667
2119,651,외촌,2012,9.3,2.0,78.25
2120,651,외촌,2013,9.7,2.1,81.5
2121,651,외촌,2014,10.1,2.0,80.85833333333333
2122,651,외촌,2015,10.8,2.0,77.77499999999999
2123,651,외촌,2016,10.9,2.0,77.2
2124,651,외촌,2017,10.1,,77.24166666666666
2125,651,외촌,2018,9.6,2.1,76.85000000000001
2126,651,외촌,2019,10.6,2.0,70.64999999999999
2127,651,외촌,2020,10.5,2.1,72.99166666666666
2128,651,외촌,2021,10.8,2.1,73.61666666666666
2129,652,연천청산,2012,10.4,1.5,63.86666666666667
2130,652,연천청산,2013,10.7,1.4,66.825
2131,652,연천청산,2014,11.6,1.2,67.575
2132,652,연천청산,2015,11.7,1.3,64.73636363636363
2133,652,연천청산,2016,11.7,1.2,62.324999999999996
2134,652,연천청산,2017,10.8,1.2,62.175000000000004
2135,652,연천청산,2018,10.8,1.2,68.27499999999999
2136,652,연천청산,2019,11.4,1.0,72.0
2137,652,연천청산,2020,11.4,,73.79166666666667
2138,652,연천청산,2021,11.6,1.1,73.47999999999999
2139,654,자월도,2012,11.5,1.3,
2140,654,자월도,2013,11.5,1.2,
2141,654,자월도,2014,12.4,1.2,
2142,654,자월도,2015,12.7,1.2,
2143,654,자월도,2016,12.8,0.9,
2144,654,자월도,2017,12.1,0.9,
2145,654,자월도,2019,12.8,0.9,74.075
2146,654,자월도,2020,12.6,1.0,70.24166666666666
2147,654,자월도,2021,13.0,1.2,72.00833333333334
2148,655,소청도,2012,11.4,3.6,
2149,655,소청도,2013,11.3,3.6,
2150,655,소청도,2014,11.9,3.3,
2151,655,소청도,2015,12.4,3.4,
2152,655,소청도,2016,12.2,3.4,
2153,655,소청도,2017,12.1,3.5,
2154,655,소청도,2018,11.5,,
2155,655,소청도,2019,12.1,3.4,75.125
2156,655,소청도,2020,11.7,3.5,73.45
2157,655,소청도,2021,12.3,3.3,74.75
2158,656,볼음도,2012,11.0,1.1,46.95
2159,656,볼음도,2013,11.1,1.2,47.1
2160,656,볼음도,2014,12.1,1.0,
2161,656,볼음도,2015,12.4,1.1,
2162,656,볼음도,2016,12.5,1.0,
2163,656,볼음도,2017,11.8,1.0,
2164,656,볼음도,2018,11.6,0.9,
2165,656,볼음도,2019,12.5,1.0,73.9375
2166,656,볼음도,2020,12.2,1.1,75.65833333333333
2167,656,볼음도,2021,12.6,2.1,76.01666666666667
2168,657,대천항,2012,11.9,3.2,
2169,657,대천항,2013,12.4,3.2,
2170,657,대천항,2014,12.7,2.9,
2171,657,대천항,2015,13.2,3.3,
2172,657,대천항,2016,13.5,3.3,
2173,657,대천항,2017,13.0,3.4,
2174,657,대천항,2018,13.1,3.2,
2175,657,대천항,2019,13.9,2.8,
2176,657,대천항,2020,13.5,2.8,
2177,657,대천항,2021,13.6,3.2,72.56666666666666
2178,658,만리포,2012,11.6,3.0,
2179,658,만리포,2013,11.9,3.1,
2180,658,만리포,2014,12.6,2.6,
2181,658,만리포,2015,12.8,2.9,
2182,658,만리포,2016,12.8,3.0,
2183,658,만리포,2017,12.2,3.0,
2184,658,만리포,2018,12.3,2.9,
2185,658,만리포,2019,12.9,2.8,
2186,658,만리포,2020,12.8,3.0,
2187,658,만리포,2021,13.4,3.5,69.15
2188,659,계룡산,2012,7.8,3.6,
2189,659,계룡산,2013,8.7,3.4,
2190,659,계룡산,2014,9.1,3.4,
2191,659,계룡산,2015,9.5,3.2,
2192,659,계룡산,2016,9.6,3.3,
2193,659,계룡산,2017,8.8,3.5,
2194,659,계룡산,2018,9.1,3.4,
2195,659,계룡산,2019,9.1,3.3,
2196,659,계룡산,2021,9.4,3.6,80.4
2197,660,면온,2012,7.4,1.1,
2198,660,면온,2013,7.8,1.4,
2199,660,면온,2014,8.3,1.3,
2200,660,면온,2015,8.8,1.4,
2201,660,면온,2016,9.2,1.3,
2202,660,면온,2017,8.3,1.5,
2203,660,면온,2018,8.1,1.5,
2204,660,면온,2019,8.9,1.4,
2205,660,면온,2020,8.8,1.5,
2206,660,면온,2021,8.9,1.5,79.7
2207,661,현내,2012,11.0,2.9,
2208,661,현내,2013,11.7,2.9,
2209,661,현내,2014,11.9,2.8,
2210,661,현내,2015,11.9,2.9,
2211,661,현내,2016,12.0,2.8,70.03333333333333
2212,661,현내,2017,12.4,3.0,64.72500000000001
2213,661,현내,2018,11.9,2.9,64.7
2214,661,현내,2019,13.0,3.0,64.85000000000001
2215,661,현내,2020,12.7,3.1,66.05833333333334
2216,661,현내,2021,12.4,2.9,69.125
2217,662,승봉도,2012,11.6,3.1,
2218,662,승봉도,2013,11.9,3.1,64.9
2219,662,승봉도,2014,12.3,2.9,77.80833333333334
2220,662,승봉도,2015,12.5,3.0,80.8
2221,662,승봉도,2019,12.5,2.9,71.17999999999999
2222,662,승봉도,2021,12.6,2.9,74.125
2223,663,목덕도,2015,12.4,,79.22500000000001
2224,663,목덕도,2020,12.3,5.5,80.41666666666667
2225,663,목덕도,2021,12.7,5.2,79.625
2226,664,영흥도,2012,12.0,1.9,
2227,664,영흥도,2013,12.3,1.9,66.5
2228,664,영흥도,2014,12.9,2.0,74.75
2229,664,영흥도,2015,13.0,2.0,78.26666666666667
2230,664,영흥도,2016,,2.1,77.39999999999999
2231,664,영흥도,2017,12.7,3.7,80.86666666666666
2232,664,영흥도,2018,12.4,3.6,79.52499999999999
2233,664,영흥도,2019,13.2,3.7,72.7
2234,664,영흥도,2020,13.0,3.9,73.81666666666666
2235,664,영흥도,2021,13.3,3.7,75.25833333333334
